brand,location_id,name,line1,city,region,postalCode,countryCode,lat,lng,phone,website
Raising Cane's,C598,Raising Cane's Chicken Fingers,2150 E Ajo Way,Tucson,AZ,85705,US,32.17739277342614,-110.93958890170245,+15204773073,{'url': 'https://locations.raisingcanes.com/az/tucson/2150-e-ajo-way'}
Raising Cane's,C458,Raising Cane's Chicken Fingers,2604 E Speedway Blvd,Tucson,AZ,85716,US,32.235783160480736,-110.93356064737048,+15204773022,{'url': 'https://locations.raisingcanes.com/az/tucson/2604-e-speedway-blvd'}
Raising Cane's,C437,Raising Cane's Chicken Fingers,6352 E Broadway Blvd,Tucson,AZ,85710,US,32.22056900493894,-110.85665024492376,+15203735203,{'url': 'https://locations.raisingcanes.com/az/tucson/6352-e-broadway-blvd'}
Raising Cane's,C457,Raising Cane's Chicken Fingers,4219 N Oracle Rd,Tucson,AZ,85705,US,32.28357571653655,-110.97859563069724,+15208875080,{'url': 'https://locations.raisingcanes.com/az/tucson/4219-n-oracle-rd'}
Raising Cane's,C299,Raising Cane's Chicken Fingers,2031 North Mesa Street,El Paso,TX,79902,US,31.772111991541824,-106.49935509589051,+19153514303,{'url': 'https://locations.raisingcanes.com/tx/el-paso/2031-north-mesa-street'}
Raising Cane's,C260,Raising Cane's Chicken Fingers,8867 Gateway Blvd W,El Paso,TX,79925,US,31.771909019438862,-106.37639321232542,+19155999118,{'url': 'https://locations.raisingcanes.com/tx/el-paso/8867-gateway-blvd-w'}
Raising Cane's,C1066,Raising Cane's Chicken Fingers,675 Sunland Park Drive,El Paso,TX,79912,US,31.81965439583243,-106.54256289784514,+19152424834,{'url': 'https://locations.raisingcanes.com/tx/el-paso/675-sunland-park-drive'}
Raising Cane's,C179,Raising Cane's Chicken Fingers,1887 N. Zaragoza Rd.,El Paso,TX,79936,US,31.75943663528747,-106.27124168484544,+19158495830,{'url': 'https://locations.raisingcanes.com/tx/el-paso/1887-n.-zaragoza-rd.'}
Raising Cane's,ELPX3,Raising Cane's Chicken Fingers,1724 Marshall Road,Fort Bliss,TX,79906,US,31.81985944351116,-106.4305392401752,+19153001088,{'url': 'https://locations.raisingcanes.com/tx/fort-bliss/1724-marshall-road'}
Raising Cane's,C283,Raising Cane's Chicken Fingers,6450 North Desert Blvd,El Paso,TX,79912,US,31.8840667,-106.5796254,+19155845342,{'url': 'https://locations.raisingcanes.com/tx/el-paso/6450-north-desert-blvd'}
Raising Cane's,C340,Raising Cane's Chicken Fingers,651 S. Telshor Blvd,Las Cruces,NM,88011,US,32.3137194597479,-106.74216317442941,+15755225207,{'url': 'https://locations.raisingcanes.com/nm/las-cruces/651-s.-telshor-blvd'}
Raising Cane's,C554,Raising Cane's Chicken Fingers,4001 East 42nd Street,Odessa,TX,79762,US,31.89154488512674,-102.34488208478759,+14322728092,{'url': 'https://locations.raisingcanes.com/tx/odessa/4001-east-42nd-street'}
Raising Cane's,C495,Raising Cane's Chicken Fingers,1407 North Loop 250 West,Midland,TX,79706,US,31.99486770063287,-102.15397157439469,+14326890504,{'url': 'https://locations.raisingcanes.com/tx/midland/1407-north-loop-250-west'}
Raising Cane's,C287,Raising Cane's Chicken Fingers,1702 Knickerbocker Rd.,San Angelo,TX,76904,US,31.430779014275657,-100.45671780141306,+13252231114,{'url': 'https://locations.raisingcanes.com/tx/san-angelo/1702-knickerbocker-rd.'}
Raising Cane's,C863,Raising Cane's Chicken Fingers,3314 West Loop 250 North,Midland,TX,79707,US,32.0339454,-102.1310847,+14322728034,{'url': 'https://locations.raisingcanes.com/tx/midland/3314-west-loop-250-north'}
Raising Cane's,C204,Raising Cane's Chicken Fingers,1600 Ranch Road 620 S,Lakeway,TX,78734,US,30.346695155423966,-97.9651694517102,+15122632955,{'url': 'https://locations.raisingcanes.com/tx/lakeway/1600-ranch-road-620-s'}
Raising Cane's,C1140,Raising Cane's Chicken Fingers,5601 Brodie Lane,Sunset Valley,TX,78745,US,30.22647851125487,-97.81945987852153,+15126518604,{'url': 'https://locations.raisingcanes.com/tx/sunset-valley/5601-brodie-lane'}
Raising Cane's,C161,Raising Cane's Chicken Fingers,3201 Bee Caves Rd.,Austin,TX,78746,US,30.2732992315661,-97.80053793741703,+15127322992,{'url': 'https://locations.raisingcanes.com/tx/austin/3201-bee-caves-rd.'}
Raising Cane's,C242,Raising Cane's Chicken Fingers,2109 East Riverside Dr.,Austin,TX,78741,US,30.239589320632,-97.72695090674401,+15123838556,{'url': 'https://locations.raisingcanes.com/tx/austin/2109-east-riverside-dr.'}
Raising Cane's,C140,Raising Cane's Chicken Fingers,415 West Martin Luther King Blvd,Austin,TX,78701,US,30.281481811008295,-97.74250406701391,+15124742751,{'url': 'https://locations.raisingcanes.com/tx/austin/415-west-martin-luther-king-blvd'}
Raising Cane's,C618,Raising Cane's Chicken Fingers,2920 S Lakeline Blvd,Cedar Park,TX,78613,US,30.47932965480054,-97.80462121288014,+15122581644,{'url': 'https://locations.raisingcanes.com/tx/cedar-park/2920-s-lakeline-blvd'}
Raising Cane's,C115,Raising Cane's Chicken Fingers,1456 E. Whitestone Blvd,Cedar Park,TX,78613,US,30.526402556846556,-97.80971725048684,+15122606454,{'url': 'https://locations.raisingcanes.com/tx/cedar-park/1456-e.-whitestone-blvd'}
Raising Cane's,C411,Raising Cane's Chicken Fingers,261 University Oaks Blvd,Round Rock,TX,78665,US,30.55864683513498,-97.68848147617585,+15122556659,{'url': 'https://locations.raisingcanes.com/tx/round-rock/261-university-oaks-blvd'}
Raising Cane's,C194,Raising Cane's Chicken Fingers,2408 FM 685,Pflugerville,TX,78660,US,30.462199724649647,-97.59886532207959,+15122513673,{'url': 'https://locations.raisingcanes.com/tx/pflugerville/2408-fm-685'}
Raising Cane's,C136,Raising Cane's Chicken Fingers,1020 W. University Ave.,Georgetown,TX,78628,US,30.633513098360204,-97.69641325908516,+15128635061,{'url': 'https://locations.raisingcanes.com/tx/georgetown/1020-w.-university-ave.'}
Raising Cane's,C345,Raising Cane's Chicken Fingers,2730 US 190 Business,Copperas Cove,TX,76522,US,31.12021152525735,-97.86832489466713,+12545185963,{'url': 'https://locations.raisingcanes.com/tx/copperas-cove/2730-us-190-business'}
Raising Cane's,C477,Raising Cane's Chicken Fingers,1035 S. Fort Hood St.,Killeen,TX,76541,US,31.110866909376295,-97.7474859827228,+12545191811,{'url': 'https://locations.raisingcanes.com/tx/killeen/1035-s.-fort-hood-st.'}
Raising Cane's,C383,Raising Cane's Chicken Fingers,335 Knight's Way,Harker Heights,TX,76548,US,31.068791325182893,-97.66739566049873,+12546800097,{'url': 'https://locations.raisingcanes.com/tx/harker-heights/335-knights-way'}
Raising Cane's,C241,Raising Cane's Chicken Fingers,2304 S 31st Street,Temple,TX,76504,US,31.078429129975728,-97.36655025362381,+12547714082,{'url': 'https://locations.raisingcanes.com/tx/temple/2304-s-31st-street'}
Raising Cane's,C323,Raising Cane's Chicken Fingers,3218 South Clack Street,Abilene,TX,79606,US,32.41113421394286,-99.77418148404408,+13256918855,{'url': 'https://locations.raisingcanes.com/tx/abilene/3218-south-clack-street'}
Raising Cane's,C294,Raising Cane's Chicken Fingers,1602 E Overland Trail,Abilene,TX,79601,US,32.47730869900758,-99.69810654588274,+13256709941,{'url': 'https://locations.raisingcanes.com/tx/abilene/1602-e-overland-trail'}
Raising Cane's,C201,Raising Cane's Chicken Fingers,1501 Hewitt Dr.,Waco,TX,76712,US,31.483775874195445,-97.2097601985102,+12546662713,{'url': 'https://locations.raisingcanes.com/tx/waco/1501-hewitt-dr.'}
Raising Cane's,C75,Raising Cane's Chicken Fingers,4212 Franklin Ave.,Waco,TX,76710,US,31.524763050244193,-97.16459480141305,+12543996867,{'url': 'https://locations.raisingcanes.com/tx/waco/4212-franklin-ave.'}
Raising Cane's,C244,Raising Cane's Chicken Fingers,801 J H Kultgen Expy,Waco,TX,76706,US,31.54700833401633,-97.12614107135362,+12547598860,{'url': 'https://locations.raisingcanes.com/tx/waco/801-j-h-kultgen-expy'}
Raising Cane's,C38,Raising Cane's Chicken Fingers,1045 Texas Ave S,College Station,TX,77840,US,30.62272764249965,-96.32779973147248,+19796962800,{'url': 'https://locations.raisingcanes.com/tx/college-station/1045-texas-ave-s'}
Raising Cane's,C627,Raising Cane's Chicken Fingers,2204 Briarcrest Drive,Bryan,TX,77802,US,30.6586518580558,-96.3323108646208,+19797314843,{'url': 'https://locations.raisingcanes.com/tx/bryan/2204-briarcrest-drive'}
Raising Cane's,C93,Raising Cane's Chicken Fingers,26302 Northwest Freeway,Cypress,TX,77429,US,29.974694502642475,-95.70056297932288,+12812566059,{'url': 'https://locations.raisingcanes.com/tx/cypress/26302-northwest-freeway'}
Raising Cane's,C419,Raising Cane's Chicken Fingers,27619 Tomball Pkwy,Tomball,TX,77375,US,30.07544474738255,-95.6283240981919,+12815169473,{'url': 'https://locations.raisingcanes.com/tx/tomball/27619-tomball-pkwy'}
Raising Cane's,C531,Raising Cane's Chicken Fingers,10950 Louetta Road,Houston,TX,77070,US,29.997206322257323,-95.57781402594995,+12812510668,{'url': 'https://locations.raisingcanes.com/tx/houston/10950-louetta-road'}
Raising Cane's,C959,Raising Cane's Chicken Fingers,12105 North Grand Pkwy East,New Caney,TX,77351,US,30.13055208947631,-95.2316333079198,+14092259700,{'url': 'https://locations.raisingcanes.com/tx/new-caney/12105-north-grand-pkwy-east'}
Raising Cane's,C393,Raising Cane's Chicken Fingers,3620 College Street,Beaumont,TX,77701,US,30.068708369195495,-94.13043832346264,+14092421991,{'url': 'https://locations.raisingcanes.com/tx/beaumont/3620-college-street'}
Raising Cane's,C160,Raising Cane's Chicken Fingers,4160 Dowlen Rd.,Beaumont,TX,77706,US,30.121155167927203,-94.16471147502374,+14098962920,{'url': 'https://locations.raisingcanes.com/tx/beaumont/4160-dowlen-rd.'}
Raising Cane's,C264,Raising Cane's Chicken Fingers,520 Rayford Rd.,Spring,TX,77386,US,30.12687371246184,-95.43434577263817,+12814195444,{'url': 'https://locations.raisingcanes.com/tx/spring/520-rayford-rd.'}
Raising Cane's,C333,Raising Cane's Chicken Fingers,21017 Kuykendahl Rd.,Spring,TX,77379,US,30.073033459129707,-95.51302524436997,+18327170050,{'url': 'https://locations.raisingcanes.com/tx/spring/21017-kuykendahl-rd.'}
Raising Cane's,C263,Raising Cane's Chicken Fingers,1501 Research Forest Dr,Shenandoah,TX,77380,US,30.176600128214336,-95.45829216296536,+12812922336,{'url': 'https://locations.raisingcanes.com/tx/shenandoah/1501-research-forest-dr'}
Raising Cane's,C12,Raising Cane's Chicken Fingers,2516 Kaliste Saloom Rd,Lafayette,LA,70508,US,30.15763212155587,-92.0479988480401,+13379846427,{'url': 'https://locations.raisingcanes.com/la/lafayette/2516-kaliste-saloom-rd'}
Raising Cane's,C66,Raising Cane's Chicken Fingers,117 St. Nazaire Road,Broussard,LA,70518,US,30.141277191819984,-91.94304439036797,+13378375548,{'url': 'https://locations.raisingcanes.com/la/broussard/117-st.-nazaire-road'}
Raising Cane's,C53,Raising Cane's Chicken Fingers,100 E. Kaliste Saloom Rd,Lafayette,LA,70508,US,30.188585245808465,-92.01348343143192,+13372671350,{'url': 'https://locations.raisingcanes.com/la/lafayette/100-e.-kaliste-saloom-rd'}
Raising Cane's,C9,Raising Cane's Chicken Fingers,2426 W Congress St,Lafayette,LA,70506,US,30.213758992618324,-92.04920134374093,+13375729966,{'url': 'https://locations.raisingcanes.com/la/lafayette/2426-w-congress-st'}
Raising Cane's,C67,Raising Cane's Chicken Fingers,1335 S Union St,Opelousas,LA,70570,US,30.52057876098252,-92.08169166627114,+13379480866,{'url': 'https://locations.raisingcanes.com/la/opelousas/1335-s-union-st'}
Raising Cane's,C16,Raising Cane's Chicken Fingers,4110 Ryan St,Lake Charles,LA,70605,US,30.182631496652494,-93.21890511920404,+13374788828,{'url': 'https://locations.raisingcanes.com/la/lake-charles/4110-ryan-st'}
Raising Cane's,C72,Raising Cane's Chicken Fingers,315 S. Cities Service Hwy,Sulphur,LA,70663,US,30.21868578140353,-93.32481266153192,+13376256574,{'url': 'https://locations.raisingcanes.com/la/sulphur/315-s.-cities-service-hwy'}
Raising Cane's,C728,Raising Cane's Chicken Fingers,3259 Louisiana 1,Port Allen,LA,70767,US,30.421891033468174,-91.21808364117916,+12254074162,{'url': 'https://locations.raisingcanes.com/la/port-allen/3259-louisiana-1'}
Raising Cane's,C2,Raising Cane's Chicken Fingers,202 W. Lee Dr,Baton Rouge,LA,70808,US,30.393257117999337,-91.16095344587727,+12257690750,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/202-w.-lee-dr'}
Raising Cane's,C1,Raising Cane's Chicken Fingers,3313 Highland Rd,Baton Rouge,LA,70802,US,30.4179591122611,-91.1762495069356,+12253873533,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/3313-highland-rd'}
Raising Cane's,C36,Raising Cane's Chicken Fingers,10020 Perkins Rd,Baton Rouge,LA,70810,US,30.377799607380062,-91.09605570815894,+12257692489,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/10020-perkins-rd'}
Raising Cane's,C8,Raising Cane's Chicken Fingers,6401 Bluebonnet #FC6,Baton Rouge,LA,70836,US,30.38963077275032,-91.08789718270909,+12257694145,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/6401-bluebonnet-fc6'}
Raising Cane's,C7,Raising Cane's Chicken Fingers,5020 Government St,Baton Rouge,LA,70806,US,30.44426122996921,-91.1381586382184,+12259280046,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/5020-government-st'}
Raising Cane's,C11,Raising Cane's Chicken Fingers,6588 Siegen Ln,Baton Rouge,LA,70809,US,30.38993125882344,-91.06207977687615,+12252914857,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/6588-siegen-ln'}
Raising Cane's,C3,Raising Cane's Chicken Fingers,3422 Drusilla Ln,Baton Rouge,LA,70809,US,30.41940369847884,-91.08893909680894,+12259247505,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/3422-drusilla-ln'}
Raising Cane's,C54,Raising Cane's Chicken Fingers,5195 Plank Road,Baton Rouge,LA,70805,US,30.496358489249932,-91.15483462392521,+12253564240,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/5195-plank-road'}
Raising Cane's,C10,Raising Cane's Chicken Fingers,625 N Airline Hwy,Gonzales,LA,70737,US,30.23715476168974,-90.91321793269586,+12254074134,{'url': 'https://locations.raisingcanes.com/la/gonzales/625-n-airline-hwy'}
Raising Cane's,C73,Raising Cane's Chicken Fingers,17696 Airline Hwy.,Prairieville,LA,70769,US,30.334320933536187,-90.98531912835614,+12254074159,{'url': 'https://locations.raisingcanes.com/la/prairieville/17696-airline-hwy.'}
Raising Cane's,C65,Raising Cane's Chicken Fingers,8899 Florida Blvd.,Baton Rouge,LA,70815,US,30.453906300538033,-91.0923731982967,+12259253029,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/8899-florida-blvd.'}
Raising Cane's,C55,Raising Cane's Chicken Fingers,2525 South Sherwood Forest Blvd,Baton Rouge,LA,70816,US,30.428280424304603,-91.0554774644927,+12252911300,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/2525-south-sherwood-forest-blvd'}
Raising Cane's,C15,Raising Cane's Chicken Fingers,14929 Market St,Baton Rouge,LA,70817,US,30.407910745881725,-91.01871156428753,+12254081658,{'url': 'https://locations.raisingcanes.com/la/baton-rouge/14929-market-st'}
Raising Cane's,C56,Raising Cane's Chicken Fingers,2364 S. Range Ave,Denham Springs,LA,70726,US,30.458809563172558,-90.95588595600937,+12256671919,{'url': 'https://locations.raisingcanes.com/la/denham-springs/2364-s.-range-ave'}
Raising Cane's,C63,Raising Cane's Chicken Fingers,10500 Sullivan Road,Central,LA,70818,US,30.543476266884095,-91.02937436747646,+12252616446,{'url': 'https://locations.raisingcanes.com/la/central/10500-sullivan-road'}
Raising Cane's,C60,Raising Cane's Chicken Fingers,5545 Main Street,Zachary,LA,70791,US,30.647973537126198,-91.14573482472657,+12256545126,{'url': 'https://locations.raisingcanes.com/la/zachary/5545-main-street'}
Raising Cane's,C6,Raising Cane's Chicken Fingers,31685 LA Highway 16,Denham Springs,LA,70726,US,30.52758029212546,-90.95666207380037,+12256658001,{'url': 'https://locations.raisingcanes.com/la/denham-springs/31685-la-highway-16'}
Raising Cane's,C371,Raising Cane's Chicken Fingers,27932 Walker South Road,Walker,LA,70785,US,30.47360285822694,-90.86272210825024,+12256651566,{'url': 'https://locations.raisingcanes.com/la/walker/27932-walker-south-road'}
Raising Cane's,C41,Raising Cane's Chicken Fingers,1030 Macarthur Dr,Alexandria,LA,71303,US,31.2908148724019,-92.4773865946266,+13184426614,{'url': 'https://locations.raisingcanes.com/la/alexandria/1030-macarthur-dr'}
Raising Cane's,C808,Raising Cane's Chicken Fingers,2995 Cottingham Expressway,Pineville,LA,71360,US,31.357505761371705,-92.41696839888571,+13187674802,{'url': 'https://locations.raisingcanes.com/la/pineville/2995-cottingham-expressway'}
Raising Cane's,C28,Raising Cane's Chicken Fingers,2035 W. Thomas St.,Hammond,LA,70401,US,30.500428760080204,-90.48371114871296,+19856013873,{'url': 'https://locations.raisingcanes.com/la/hammond/2035-w.-thomas-st.'}
Raising Cane's,C68,Raising Cane's Chicken Fingers,1906 SW Railroad Ave.,Hammond,LA,70403,US,30.483320805263073,-90.45740010085312,+19853453133,{'url': 'https://locations.raisingcanes.com/la/hammond/1906-sw-railroad-ave.'}
Raising Cane's,C17,Raising Cane's Chicken Fingers,1654 Gause Blvd,Slidell,LA,70458,US,30.285181903947993,-89.75238771717929,+19854051425,{'url': 'https://locations.raisingcanes.com/la/slidell/1654-gause-blvd'}
Raising Cane's,C307,Raising Cane's Chicken Fingers,142 Northshore Blvd,Slidell,LA,70460,US,30.305024085272088,-89.82540935950718,+19857810010,{'url': 'https://locations.raisingcanes.com/la/slidell/142-northshore-blvd'}
Raising Cane's,C79,Raising Cane's Chicken Fingers,3801 Highway 22,Mandeville,LA,70471,US,30.395374569836925,-90.09145268484544,+19856248553,{'url': 'https://locations.raisingcanes.com/la/mandeville/3801-highway-22'}
Raising Cane's,C18,Raising Cane's Chicken Fingers,1270 North Hwy 190,Covington,LA,70433,US,30.448412082108305,-90.0815039793229,+19858090314,{'url': 'https://locations.raisingcanes.com/la/covington/1270-north-hwy-190'}
Raising Cane's,C20,Raising Cane's Chicken Fingers,10420 Highway 49,Gulfport,MS,39503,US,30.438547015627613,-89.09684241786566,+12283284216,{'url': 'https://locations.raisingcanes.com/ms/gulfport/10420-highway-49'}
Raising Cane's,C127,Raising Cane's Chicken Fingers,2590 Beach Blvd,Biloxi,MS,39531,US,30.389932863957327,-88.98898570815898,+12285946667,{'url': 'https://locations.raisingcanes.com/ms/biloxi/2590-beach-blvd'}
Raising Cane's,C193,Raising Cane's Chicken Fingers,3098 Bienville Blvd,Ocean Springs,MS,39564,US,30.412294161710346,-88.7834588627553,+12288721958,{'url': 'https://locations.raisingcanes.com/ms/ocean-springs/3098-bienville-blvd'}
Raising Cane's,C88,Raising Cane's Chicken Fingers,4301 Denny Ave.,Pascagoula,MS,39581,US,30.384753020270473,-88.51766459159136,+12287129934,{'url': 'https://locations.raisingcanes.com/ms/pascagoula/4301-denny-ave.'}
