id,store_number,store_code,store_nickname,drivethru,walkup_window,line1,line2,city,state,postalCode,country,lat,lon,hours,schedule
CA0105,DB847,CA0105,Fair,1,True,1598 Fairgrounds Dr,,Vallejo,CA,94589,US,38.14446,-122.23431,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
CA0301,DB928,CA0301,Clayton,0,,4672 Clayton Rd.,,Concord,CA,94521,US,37.961015,-121.983855,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
CA0602,DB370,CA0602,Hammer,1,True,1509 E Hammer Ln,,Stockton,CA,95210,US,38.020833,-121.292971,Sun-Sat: 05am-10pm,"[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T22:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T22:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T22:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T22:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
CA0603,DB340,CA0603,March,1,True,1130 E March Lane,,Stockton,CA,95210,US,38.001293,-121.291645,Sun-Sat: 05am-09pm,"[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T21:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T21:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T21:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T21:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T21:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T21:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T21:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T21:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T21:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T21:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T21:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T21:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T21:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T21:00:00-07:00""}]"
CA0701,DB286,CA0701,Pacific Ave,1,True,1665 pacific ave,,Stockton,CA,95204,US,37.96857,-121.299057,Sun-Sat: 05am-10pm,"[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T22:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T22:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T22:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T22:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
CA0703,DB342,CA0703,Center,1,True,139 S Center St,,Stockton,CA,95202,US,37.950737,-121.290972,Sun-Sat: 05am-09pm,"[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T21:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T21:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T21:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T21:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T21:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T21:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T21:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T21:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T21:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T21:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T21:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T21:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T21:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T21:00:00-07:00""}]"
CA0804,DB441,CA0804,Yosemite Ave,1,False,1105 W Yosemite Ave,,Manteca,CA,95337,US,37.79807,-121.23167,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
CA0805,DB573,CA0805,Lathrop,1,True,15135 Old Harlan Rd,,Lathrop,CA,95330,US,37.82502,-121.28953,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
CA0807,DB489,CA0807,Colony Rd,0,,1220 Colony Rd,,Ripon,CA,95366,US,37.753575,-121.13626,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
CA0808,DB1012,CA0808,Airport,1,True,1413 S Airport Way,,Manteca,CA,95337,US,37.78097,-121.25265,"Sun-Thu: 05am-10pm, Fri-Sat: 05am-11pm","[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T22:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T22:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T22:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T22:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T22:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T22:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T22:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T22:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T22:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T22:00:00-07:00""}]"
CA0902,DB358,CA0902,Yosemite,1,True,810 N Yosemite Ave,,Oakdale,CA,95361,US,37.77673,-120.8531,Sun-Sat: 05am-11pm,"[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T23:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T23:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T23:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T23:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T23:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T23:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T23:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T23:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T23:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T23:00:00-07:00""}]"
CA0903,DB412,CA0903,Monte Vista,1,False,1201 W. Monte Vista Ave,,Turlock,CA,95382,US,37.52214,-120.86276,Sun-Sat: 05am-11pm,"[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T23:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T23:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T23:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T23:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T23:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T23:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T23:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T23:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T23:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T23:00:00-07:00""}]"
CA0905,DB423,CA0905,McHenry,1,False,1524 McHenry Ave,,Modesto,CA,95350,US,37.66491,-120.99376,Sun-Sat: 05am-11pm,"[{""date"": ""2025-09-30"", ""start"": ""2025-09-30T05:00:00-07:00"", ""end"": ""2025-09-30T23:00:00-07:00""}, {""date"": ""2025-10-01"", ""start"": ""2025-10-01T05:00:00-07:00"", ""end"": ""2025-10-01T23:00:00-07:00""}, {""date"": ""2025-10-02"", ""start"": ""2025-10-02T05:00:00-07:00"", ""end"": ""2025-10-02T23:00:00-07:00""}, {""date"": ""2025-10-03"", ""start"": ""2025-10-03T05:00:00-07:00"", ""end"": ""2025-10-03T23:00:00-07:00""}, {""date"": ""2025-10-04"", ""start"": ""2025-10-04T05:00:00-07:00"", ""end"": ""2025-10-04T23:00:00-07:00""}, {""date"": ""2025-10-05"", ""start"": ""2025-10-05T05:00:00-07:00"", ""end"": ""2025-10-05T23:00:00-07:00""}, {""date"": ""2025-10-06"", ""start"": ""2025-10-06T05:00:00-07:00"", ""end"": ""2025-10-06T23:00:00-07:00""}, {""date"": ""2025-10-07"", ""start"": ""2025-10-07T05:00:00-07:00"", ""end"": ""2025-10-07T23:00:00-07:00""}, {""date"": ""2025-10-08"", ""start"": ""2025-10-08T05:00:00-07:00"", ""end"": ""2025-10-08T23:00:00-07:00""}, {""date"": ""2025-10-09"", ""start"": ""2025-10-09T05:00:00-07:00"", ""end"": ""2025-10-09T23:00:00-07:00""}, {""date"": ""2025-10-10"", ""start"": ""2025-10-10T05:00:00-07:00"", ""end"": ""2025-10-10T23:00:00-07:00""}, {""date"": ""2025-10-11"", ""start"": ""2025-10-11T05:00:00-07:00"", ""end"": ""2025-10-11T23:00:00-07:00""}, {""date"": ""2025-10-12"", ""start"": ""2025-10-12T05:00:00-07:00"", ""end"": ""2025-10-12T23:00:00-07:00""}, {""date"": ""2025-10-13"", ""start"": ""2025-10-13T05:00:00-07:00"", ""end"": ""2025-10-13T23:00:00-07:00""}]"
