brand,store_id,store_number,name,ownership,phone,line1,line2,line3,city,region,postalCode,countryCode,lat,lng,open,openStatusFormatted,hoursStatusFormatted,slug
Starbucks,1033217,67062-300259,US 19 & 46th Ave S,CO,+1 727-476-1011,4601 34th St S,,,St Petersburg,FL,33711,US,27.72606,-82.68009,True,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,us-19-46th-ave-s-4601-34th-st-s-st-petersburg-fl-337114552-us
Starbucks,8688300,86883-316047,Ellenton Premium Outlets (FL),LS,+1 941-280-0068,5509 Factory Shops Blvd,,210,Ellenton,FL,34222,US,27.53451,-82.50716,True,Open until 7:00 PM,Open today from 10:30 AM - 7:00 PM,ellenton-premium-outlets-fl-5509-factory-shops-blvd-210-ellenton-fl-34222-us
Starbucks,1026664,52860-265666,Tamiami & N. 25th St.,CO,+1 941-343-7764,2455 N Tamiami Trl,,,Sarasota,FL,34234,US,27.35882,-82.54903,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,tamiami-n-25th-st-2455-n-tamiami-trl-sarasota-fl-342345807-us
Starbucks,1014433,26774-244572,SR 70 & Lockwood,CO,+1 941-779-3124,4220 53rd Ave E,,Unit 101,Bradenton,FL,34203,US,27.44574,-82.50807,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,sr-70-lockwood-4220-53rd-ave-e-unit-101-bradenton-fl-342038076-us
Starbucks,1027649,56879-289675,US 301 & 60th Ave,CO,+1 941-713-3322,6285 US 301 N,,,Ellenton,FL,34222,US,27.53123,-82.50026,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,us-301-60th-ave-6285-us-301-n-ellenton-fl-342223015-us
Starbucks,1010340,10444-209785,University Pkwy & Tuttle,CO,+1 941-358-6486,3604 84th Avenue Cir E,,,Sarasota,FL,34243,US,27.38952,-82.51684,True,Open until 6:30 PM,Open today from 5:00 AM - 6:30 PM,university-pkwy-tuttle-3604-84th-avenue-cir-e-sarasota-fl-342432895-us
Starbucks,1021730,51881-279256,Publix Sarasota 828,LS,+1 941-358-1169,2875 UNIVERSITY PARKWAY,,,Sarasota,FL,34243,US,27.39066,-82.51144,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,publix-sarasota-828-2875-university-parkway-sarasota-fl-34243-us
Starbucks,10343,9396-94820,Central Ave & 66th St,CO,+1 727-341-1841,6575 Central Ave,,,St Petersburg,FL,33710,US,27.77119,-82.7281,True,Open until 7:30 PM,Open today from 5:00 AM - 7:30 PM,central-ave-66th-st-6575-central-ave-st-petersburg-fl-337108412-us
Starbucks,9421,8629-91462,1st St & Central Ave,CO,+1 941-955-0273,1401 1st St,,1020,Sarasota,FL,34236,US,27.33738,-82.54259,True,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,1st-st-central-ave-1401-1st-st-1020-sarasota-fl-342365709-us
Starbucks,1005561,19070-191185,SR 64 & I-75,CO,+1 941-747-6474,6521 SR 64,,,Bradenton,FL,34208,US,27.49285,-82.47917,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,sr-64-i-75-6521-sr-64-bradenton-fl-342086260-us
Starbucks,8763400,87634-315256,Target Bradenton East 2927,LS,+1 941-555-5555,805 Lighthouse Drive,,,Bradenton,FL,34212,US,27.49528,-82.47068,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-bradenton-east-2927-805-lighthouse-drive-bradenton-fl-34212-us
Starbucks,89835,8440-169484,Tyrone Blvd North & 22nd Ave N,CO,+1 727-302-9720,2186 Tyrone Blvd N,,,St Petersburg,FL,33710,US,27.79016,-82.7265,True,Open until 8:30 PM,Open today from 5:00 AM - 8:30 PM,tyrone-blvd-north-22nd-ave-n-2186-tyrone-blvd-n-st-petersburg-fl-337104024-us
Starbucks,15825,8308-7907,Midtown Plaza,CO,+1 941-952-9912,1375 S Tamiami Trl,Midtown Plaza Shopping Center,,Sarasota,FL,34239,US,27.32173,-82.52922,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,midtown-plaza-1375-s-tamiami-trl-sarasota-fl-342392210-us
Starbucks,1052158,80964-306505,34th St & 9th Ave N,CO,+1 727-241-7536,3355 9th Ave N,,,St Petersburg,FL,33713,US,27.78111,-82.67914,True,Open until 7:00 PM,Open today from 5:00 AM - 7:00 PM,34th-st-9th-ave-n-3355-9th-ave-n-st-petersburg-fl-337136511-us
Starbucks,9861,11248-103874,SR 70 & I-75,CO,+1 941-751-4728,7386 52nd Pl E,,,Bradenton,FL,34203,US,27.44352,-82.46407,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,sr-70-i-75-7386-52nd-pl-e-bradenton-fl-342038914-us
Starbucks,8941,8353-14110,Baywalk,CO,+1 727-822-4000,199 1st Ave N,,,St Petersburg,FL,33701,US,27.77225,-82.63536,True,Open until 7:30 PM,Open today from 5:00 AM - 7:30 PM,baywalk-199-1st-ave-n-st-petersburg-fl-337013301-us
Starbucks,1017781,29900-254331,US 19 & 22nd Ave,CO,+1 727-309-7239,2190 34th St N,,,St Petersburg,FL,33713,US,27.79153,-82.67993,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,us-19-22nd-ave-2190-34th-st-n-st-petersburg-fl-337133610-us
Starbucks,1043510,75081-300763,Fruitville Rd & N Beneva Rd,CO,+1 941-263-7992,501 N Beneva Rd,,,Sarasota,FL,34232,US,27.33865,-82.4978,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,fruitville-rd-n-beneva-rd-501-n-beneva-rd-sarasota-fl-342321308-us
Starbucks,18194,76753-108139,Target Park & Tyrone 1023,LS,+1 727-548-0400,4450 Park St,,,St. Petersburg,FL,33709,US,27.81217,-82.75599,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-park-tyrone-1023-4450-park-st-st-petersburg-fl-337094020-us
Starbucks,1013341,26194-240788,Bay Pines & 100th Way N,CO,+1 727-262-0833,10195 Bay Pines Blvd,,Ste 101,St Petersburg,FL,33708,US,27.81422,-82.78076,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,bay-pines-100th-way-n-10195-bay-pines-blvd-ste-101-st-petersburg-fl-3370
Starbucks,9265,8535-67942,4th St. & 9th Ave.,CO,+1 727-551-0339,900 4th St N,,A,St. Petersburg,FL,33701,US,27.78142,-82.63869,True,Open until 7:00 PM,Open today from 5:00 AM - 7:00 PM,4th-st-9th-ave-900-4th-st-n-a-st-petersburg-fl-337011722-us
Starbucks,12160,8562-73940,5485 University Parkway,CO,+1 941-351-1509,5485 University Pkwy,,,Sarasota,FL,34201,US,27.38891,-82.4605,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,5485-university-parkway-5485-university-pkwy-sarasota-fl-342012012-us
Starbucks,1025340,2966-272784,US 41 & Proctor,CO,+1 941-924-4027,4972 S Tamiami Trl,,,Sarasota,FL,34231,US,27.28194,-82.53126,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,us-41-proctor-4972-s-tamiami-trl-sarasota-fl-342314354-us
Starbucks,10125,76720-97612,Target Sarasota 2034,LS,+1 941-360-7520,101 N Cattleman Rd,,,Sarasota,FL,34243,US,27.3867,-82.4585,True,Open until 1:00 AM,Open today from 7:00 AM - 1:00 AM,target-sarasota-2034-101-n-cattleman-rd-sarasota-fl-342434700-us
Starbucks,1033214,66203-298808,SR 64 & Upper Manatee River,CO,+1 941-946-0470,10715 State Road 64 E,,,Bradenton,FL,34212,US,27.48591,-82.43526,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,sr-64-upper-manatee-river-10715-state-road-64-e-bradenton-fl-342127702-us
Starbucks,1009389,23751-206987,Macy's Mall at Univ. Cntr. 1st,LS,+1 941-232-7350,110 University Town Center Dr,,,Sarasota,FL,34243,US,27.38628,-82.45302,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,macys-mall-at-univ-cntr-1st-110-university-town-center-dr-sarasota-fl-34243-us
Starbucks,1008865,22554-210485,The Mall at University Town Ce,CO,+1 941-263-7990,140 University Town Center Dr,,,Sarasota,FL,34243,US,27.38439,-82.45284,True,Open until 8:30 PM,Open today from 9:00 AM - 8:30 PM,the-mall-at-university-town-ce-140-university-town-center-dr-sarasota-fl-34243411
Starbucks,1021538,51880-279255,Publix Bradenton 709,LS,+1 941-907-6600,8330 MARKET ST.,,,Bradenton,FL,34202,US,27.39056,-82.44336,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,publix-bradenton-709-8330-market-st-bradenton-fl-34202-us
Starbucks,16636,8435-21421,Bee Ridge & Beneva,CO,+1 941-924-7200,3571 Bee Ridge Rd,,,Sarasota,FL,34239,US,27.29931,-82.498,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,bee-ridge-beneva-3571-bee-ridge-rd-sarasota-fl-342397234-us
Starbucks,1023412,55143-283764,SR 70 and Lakewood Ranch,CO,+1 941-720-2550,11707 State Road 70 E,,,Lakewood Rch,FL,34202,US,27.43282,-82.42533,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,sr-70-and-lakewood-ranch-11707-state-road-70-e-lakewood-rch-fl-342029418-us
Starbucks,1014565,26677-244909,Park Blvd & Seminole Blvd,CO,+1 727-212-3857,7398 Seminole Blvd,,,Seminole,FL,33772,US,27.83921,-82.78745,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,park-blvd-seminole-blvd-7398-seminole-blvd-seminole-fl-337725938-us
Starbucks,9282,8687-94138,Fruitville Rd & Honore Ave,CO,+1 941-343-0463,5329 Fruitville Rd,,,Sarasota,FL,34232,US,27.33932,-82.4632,True,Open until 7:00 PM,Open today from 5:00 AM - 7:00 PM,fruitville-rd-honore-ave-5329-fruitville-rd-sarasota-fl-342326402-us
Starbucks,1042036,71339-304828,4th & 40th Ave,CO,+1 727-353-7937,3939 4th St N,,,St Petersburg,FL,33703,US,27.80825,-82.63831,True,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,4th-40th-ave-3939-4th-st-n-st-petersburg-fl-337036116-us
Starbucks,7477,13874-109745,Lakewood Ranch Blvd & Main St,CO,+1 941-373-1970,8155 Lakewood Main St,,Space P-102,Bradenton,FL,34202,US,27.39334,-82.43559,False,,Closed today,lakewood-ranch-blvd-main-st-8155-lakewood-main-st-space-p-102-bradenton-fl-342
Starbucks,90249,76755-108138,Target Sarasota NORTH 799,LS,+1 941-379-6660,5350 Fruitville Rd,,,Sarasota,FL,34232,US,27.3364,-82.4629,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-sarasota-north-799-5350-fruitville-rd-sarasota-fl-342326401-us
Starbucks,1015913,29342-252905,Park & Belcher,CO,+1 727-433-7105,7299 Park Blvd N,,,Pinellas Park,FL,33781,US,27.83964,-82.73902,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,park-belcher-7299-park-blvd-n-pinellas-park-fl-337812920-us
Starbucks,1040451,69405-304234,Fruitville Rd & Cattlemen,CO,+1 941-263-7876,5901 Fruitville Rd,,,Sarasota,FL,34232,US,27.33909,-82.45133,True,Open until 8:00 PM,Open today from 5:00 AM - 8:00 PM,fruitville-rd-cattlemen-5901-fruitville-rd-sarasota-fl-342326436-us
Starbucks,8423,76448-97114,Target Pinellas Park 2064,LS,+1 727-803-0022,7150 US 19 N,,,Pinellas Park,FL,33781,US,27.83667,-82.6843,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-pinellas-park-2064-7150-us-19-n-pinellas-park-fl-337814602-us
Starbucks,14532,9696-97190,Park Blvd & US Hwy 19,CO,+1 727-526-3718,7350 US Hwy 19 N,,,Pinellas Park,FL,33781,US,27.83807,-82.68355,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,park-blvd-us-hwy-19-7350-us-hwy-19-n-pinellas-park-fl-337814600-us
Starbucks,6435,13239-104281,US 27 & Thunderbird,CO,+1 863-382-3498,1768 US Hwy 27 N,,,Sebring,FL,33870,US,27.49951,-81.48863,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,us-27-thunderbird-1768-us-hwy-27-n-sebring-fl-338701921-us
Starbucks,1020713,22035-286418,Apto Hermosillo,LS,,Carretera Bahia De Kino,Km 95,,Hermosillo,SON,83220,MX,29.08948,-111.05196,False,,Store hours aren't available,apto-hermosillo-carretera-bahia-de-kino-hermosillo-son-83220-mx
Starbucks,1023670,56567-290429,Aeropuerto Hermosillo Ext.,LS,,"Carretera Baha de Kino km 9.5,",,"Municipio de Hermosillo, Sonora",Hermosillo,SON,83220,MX,29.09042,-111.05223,False,,Store hours aren't available,aeropuerto-hermosillo-ext-carretera-baha-de-kino-km-9-5-municipio-de-hermosi
Starbucks,1015079,28017-249491,Puerta Oeste,LS,,Blvd Luis Donaldo Colosio,829 La Rioja Residencial,,Hermosillo,SON,83224,MX,29.08236,-111.01305,False,,Store hours aren't available,puerta-oeste-blvd-luis-donaldo-colosio-hermosillo-son-83224-mx
Starbucks,1049325,78817-308489,DISTRITO HEXUS,LS,,Boulevard Juan Navarrete,Distrito Hexus,,Fracc Residencial Santa Fe,SON,83249,MX,29.08825,-110.99689,False,,Store hours aren't available,distrito-hexus-boulevard-juan-navarrete-fracc-residencial-santa-f
Starbucks,1022504,55222-289053,Metrocentro,LS,,Blvd. Luis Donaldo Colosio Murrieta #450,,,Hermosillo,SON,83250,MX,29.08405,-110.98334,False,,Store hours aren't available,metrocentro-blvd-luis-donaldo-colosio-murrieta-450-hermosillo-
Starbucks,1044411,70635-304437,Centro De Gobierno DT,LS,,Avenida de la Reforma,,,Hermosillo,SON,83280,MX,29.06686,-110.96367,False,,Store hours aren't available,centro-de-gobierno-dt-avenida-de-la-reforma-hermosillo-son-83280-mx
Starbucks,1054964,83702-313365,Galeras Mall Hermosillo,LS,,Blvd. Cultura 55 Ote,,,Hermosillo,SON,83080,MX,29.06486,-110.95206,False,,Store hours aren't available,galeras-mall-hermosillo-blvd-cultura-55-ote-hermosillo-son-83080-mx
Starbucks,4984,32695-132860,Rodriguez,LS,,Nayarit Sn Col Cruz,Galvez,,Hermosillo,SON,83000,MX,29.09571,-110.95294,False,,Store hours aren't available,rodriguez-nayarit-sn-col-cruz-hermosillo-son-83000-mx
Starbucks,1009451,23813-233185,Blvd. Morelos,LS,,Blvd Jose Maria Morelos,No 307 Loc Ll2 Entre,Calle 7 Y 13 ColColinas Hermosillo,Hermosillo,SON,83144,MX,29.11998,-110.95076,False,,Store hours aren't available,blvd-morelos-blvd-jose-maria-morelos-calle-7-y-13-col-colinas-h
Starbucks,1043129,69116-304332,Cd Acuna,LS,,Libramiento Emilio Mendoza Cisneros,,,Acua,COA,26235,MX,29.32714,-100.97681,False,,Store hours aren't available,cd-acuna-libramiento-emilio-mendoza-cisneros-acua-coa-26235
Starbucks,1038296,69869-303622,W Comal St & Louise Ln,CO,+1 830-505-1485,1804 W. Comal,,,Pearsall,TX,78061,US,28.89695,-99.11212,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,w-comal-st-louise-ln-1804-w-comal-pearsall-tx-78061-us
Starbucks,1030207,63902-294808,10th & Sutherland Springs Rd.,CO,+1 830-581-8525,664 10th St,,,Floresville,TX,78114,US,29.14875,-98.15977,True,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,10th-sutherland-springs-rd-664-10th-st-floresville-tx-781143124-us
Starbucks,8512400,85124-314570,N Mechanic St & Del Norte,CO,+1 979-272-5078,1407 N Mechanic St,,,El Campo,TX,77437,US,29.2086,-96.28007,True,Open until 9:00 PM,Open today from 4:00 AM - 9:00 PM,n-mechanic-st-del-norte-1407-n-mechanic-st-el-campo-tx-774372609-us
Starbucks,1028799,62008-294741,7th St & Katy Ave,CO,+1 979-244-4777,3333 7th St,,,Bay City,TX,77414,US,28.98367,-95.95091,True,Open until 9:00 PM,Open today from 4:00 AM - 9:00 PM,7th-st-katy-ave-3333-7th-st-bay-city-tx-774145526-us
Starbucks,17503,79431-104668,Kroger Galveston 302,LS,+1 409-741-8580,5730 Seawall Blvd.,,,Galveston,TX,77551,US,29.26893,-94.82361,True,Open until 9:00 PM,Open today from 6:00 AM - 9:00 PM,kroger-galveston-302-5730-seawall-blvd-galveston-tx-775515880-us
Starbucks,12709,74601-87559,Randalls Galveston 1031,LS,+1 409-744-0413,2931 Central City Ave,,,Galveston,TX,77551,US,29.26989,-94.82965,True,Open until 8:00 PM,Open today from 6:00 AM - 8:00 PM,randalls-galveston-1031-2931-central-city-ave-galveston-tx-77551-us
Starbucks,7194,10412-100306,61st & Avenue T 1/2,CO,+1 409-741-2158,2808 61st St,,,Galveston,TX,77551,US,29.27081,-94.82799,True,Open until 9:30 PM,Open today from 4:30 AM - 9:30 PM,61st-avenue-t-1-2-2808-61st-st-galveston-tx-775512224-us
Starbucks,13784,6774-73860,Harborside & 22nd St,CO,+1 409-621-2577,102 Kempner,,,Galveston,TX,77550,US,29.30829,-94.79328,True,Open until 7:30 PM,Open today from 5:00 AM - 7:30 PM,harborside-22nd-st-102-kempner-galveston-tx-775501523-us
Starbucks,1052850,81641-310218,CR 44 & SE 7th Ave,CO,+1 352-579-7199,640 NE 5th St,,,Crystal River,FL,34429,US,28.89811,-82.5844,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,cr-44-se-7th-ave-640-ne-5th-st-crystal-river-fl-344294324-us
Starbucks,1044210,78366-306234,Lecanto Hwy & Norvell Bryant,CO,+1 352-443-6256,3077 W Norvell Bryant Highway,,,Lecanto,FL,34461,US,28.89311,-82.48478,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,lecanto-hwy-norvell-bryant-3077-w-norvell-bryant-highway-lecanto-fl-344619431
Starbucks,8557500,85575-308316,Target Lecanto 2900,LS,,1987 N Lecanto Hwy,,,lecanto,FL,34461,US,28.8921,-82.48426,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-lecanto-2900-1987-n-lecanto-hwy-lecanto-fl-34461-us
Starbucks,1014402,27185-241709,US 17-92 & Orange Camp Rd,CO,+1 386-956-1970,2417 S Woodland Blvd,,,Deland,FL,32720,US,28.98583,-81.2988,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,us-17-92-orange-camp-rd-2417-s-woodland-blvd-deland-fl-327208637-us
Starbucks,1053244,82058-307280,E International Blvd & N. Amel,CO,+1 386-277-4657,210 E International Speedway Blvd,,,Deland,FL,32724,US,29.05432,-81.30164,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,e-international-blvd-n-amel-210-e-international-speedway-blvd-deland-fl-327242
Starbucks,1040312,69404-301482,Howland Blvd & Rhode Island Rd,CO,+1 386-951-4668,3221 Howland Blvd,,,Deltona,FL,32725,US,28.94824,-81.25134,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,howland-blvd-rhode-island-rd-3221-howland-blvd-deltona-fl-327252909-us
Starbucks,13817,76218-89124,Target Orange City 874,LS,+1 904-774-5574,2575 Enterprise Rd,,,Orange City,FL,32763,US,28.91614,-81.29427,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-orange-city-874-2575-enterprise-rd-orange-city-fl-327637960-us
Starbucks,1013214,25467-239191,Saxon & Enterprise,CO,+1 386-414-4736,890 Saxon Blvd,,Suite 100,Orange City,FL,32763,US,28.91065,-81.29224,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,saxon-enterprise-890-saxon-blvd-suite-100-orange-city-fl-327638215-
Starbucks,1023294,52341-279324,Hwy 46 & Hickman,CO,+1 407-618-4867,4700 W State Road 46,,Ste 1020,Sanford,FL,32771,US,28.81175,-81.33465,True,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,hwy-46-hickman-4700-w-state-road-46-ste-1020-sanford-fl-327719341
Starbucks,1040692,70463-303252,SR 46 and International Pkwy,CO,+1 407-807-0625,287 High Water Ln,,,Sanford,FL,32771,US,28.81068,-81.34845,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,sr-46-and-international-pkwy-287-high-water-ln-sanford-fl-327710248-us
Starbucks,12383,76308-96580,Target Sanford 1966,LS,+1 407-547-0007,1201 W P Ball Blvd,,,Sanford,FL,32771,US,28.79863,-81.33393,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-sanford-1966-1201-w-p-ball-blvd-sanford-fl-32771-us
Starbucks,1022576,51876-279251,Publix Lake Mary 1304,LS,+1 407-804-1987,870 OAK VILLAGE LANE,,,Lake Mary,FL,32746,US,28.78782,-81.35708,True,Open until 7:00 PM,Open today from 7:00 AM - 7:00 PM,publix-lake-mary-1304-870-oak-village-lane-lake-mary-fl-32746-us
Starbucks,1014564,26675-244912,International Pkwy & Heathrow,CO,+1 321-370-0446,910 International Pkwy,,,Lake Mary,FL,32746,US,28.77887,-81.35772,True,Open until 10:00 PM,Open today from 5:00 AM - 10:00 PM,international-pkwy-heathrow-910-international-pkwy-lake-mary-fl-327465219-us
Starbucks,1052239,81065-307689,US 17-92 & Lake Mary Blvd,CO,+1 689-315-1940,3764 S Orlando Dr,,,Sanford,FL,32773,US,28.75981,-81.28662,True,Open until 8:30 PM,Open today from 5:00 AM - 8:30 PM,us-17-92-lake-mary-blvd-3764-s-orlando-dr-sanford-fl-327735614-us
Starbucks,1014161,8269-240786,Lake Mary & Sun,CO,+1 407-804-9117,850 S Sun Dr,,Ste 100,Lake Mary,FL,32746,US,28.75561,-81.35283,True,Open until 10:00 PM,Open today from 4:30 AM - 10:00 PM,lake-mary-sun-850-s-sun-dr-ste-100-lake-mary-fl-327462065-us
Starbucks,1027792,61456-295085,Target Lake Mary 845,LS,+1 407-330-9330,4155 W Lake Mary Blvd,,,Lake Mary,FL,32746,US,28.75449,-81.34832,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-lake-mary-845-4155-w-lake-mary-blvd-lake-mary-fl-32746-us
Starbucks,12914,76108-79280,Target Port Orange 1795,LS,+1 386-322-1348,1771 Dunlawton Ave,,,Port Orange,FL,32127,US,29.11009,-81.0282,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-port-orange-1795-1771-dunlawton-ave-port-orange-fl-321274757-us
Starbucks,91093,17382-171724,Dunlawton & Yorktowne (Port Or,CO,+1 386-756-2428,1731 Dunlawton Ave,,Ste 101,Port Orange,FL,32127,US,29.11117,-81.02656,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,dunlawton-yorktowne-port-or-1731-dunlawton-ave-ste-101-port-orange-fl-32127471
Starbucks,14433,76336-89123,Target Daytona Beach 688,LS,+1 386-257-4778,2380 W International Spdwy Blvd,,,Daytona Beach,FL,32114,US,29.18349,-81.07972,True,Open until 8:00 PM,Open today from 8:00 AM - 8:00 PM,target-daytona-beach-688-2380-w-international-spdwy-blvd-daytona-beach-fl-3
Starbucks,1038525,69645-301485,LPGA Blvd & Tymber Creek Rd,CO,+1 386-271-4987,2627 LPGA Blvd,,,Daytona Beach,FL,32124,US,29.21325,-81.11767,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,lpga-blvd-tymber-creek-rd-2627-lpga-blvd-daytona-beach-fl-321242075-us
Starbucks,7676,78092-119269,Embry Riddle Student Union,LS,+1 386-226-6784,600 S Clyde Morris Blvd,,,Daytona Beach,FL,32114,US,29.18825,-81.04926,True,Open until 10:00 PM,Open today from 6:00 AM - 10:00 PM,embry-riddle-student-union-600-s-clyde-morris-blvd-daytona-beach-fl-321143966
Starbucks,1008720,13970-109626,ISB & Clyde Morris,CO,+1 386-323-0471,1388 W International Speedway Blvd,,Suite 100,Daytona Beach,FL,32114,US,29.1972,-81.05647,True,Open until 9:00 PM,Open today from 4:30 AM - 9:00 PM,isb-clyde-morris-1388-w-international-speedway-blvd-suite-100-dayto
Starbucks,1025850,57625-290855,N US Hwy 17-92 & Church,CO,+1 321-207-0041,306 N Highway 17 92,,,Longwood,FL,32750,US,28.70107,-81.32757,True,Open until 7:00 PM,Open today from 5:00 AM - 7:00 PM,n-us-hwy-17-92-church-306-n-highway-17-92-longwood-fl-327504410-us
Starbucks,1055358,84169-312529,Hwy 434 & Myrtle St,CO,+1 407-530-3933,406 Myrtle St,,,Longwood,FL,32750,US,28.69838,-81.34462,True,Open until 9:00 PM,Open today from 5:00 AM - 9:00 PM,hwy-434-myrtle-st-406-myrtle-st-longwood-fl-327505234-us
Starbucks,1024413,55615-285819,Hwy 434 & Tuskawilla,CO,+1 321-246-0468,1220 E State Road 434,,,Winter Springs,FL,32708,US,28.69577,-81.26093,True,Open until 8:00 PM,Open today from 4:30 AM - 8:00 PM,hwy-434-tuskawilla-1220-e-state-road-434-winter-springs-fl-327082817-
