stand_id,franchise_id,address,city,state_code,state,postal_code,country,phone,lat,lon,project_stage,open_date,google_review_link,stand_photo,notes
001031,076,1648 Gause Blvd,Slidell,LA,Louisiana,70458,USA,(985) 272-1399,30.285181,-89.752876,6-CONSTRUCTION,2025-12-15,,false,
000946,060,2551 Plainfield Road,Joliet,IL,Illinois,60435,USA,0,41.571948,-88.149894,6-CONSTRUCTION,2025-12-15,,false,
000981,060,18285 Conneaut Lake Road,Meadville,PA,Pennsylvania,16335,USA,0,41.620744,-80.171361,6-CONSTRUCTION,2025-12-15,,false,
000818,010,3380 Vine St,Hays,KS,Kansas,67601,USA,0,38.894345,-99.317138,6-CONSTRUCTION,2025-12-15,,false,
000574,070,3999 Maple Rd,Amherst,NY,New York,14226,USA,(479) 358-9274,42.990498,-78.814888,6-CONSTRUCTION,2025-12-22,,false,
001019,037,202 E Meighan Blvd,Gadsden,AL,Alabama,35903,USA,(659) 259-0015,34.010972,-85.989893,6-CONSTRUCTION,2025-12-22,,false,
000836,022,225419 Rib Mountain Dr,Wausau,WI,Wisconsin,54401,USA,(479) 358-9274,44.913021,-89.647907,6-CONSTRUCTION,2025-12-29,,false,
000908,035,2435 W. Mason St.,Green Bay,WI,Wisconsin,54303,USA,(479) 358-9274,44.522994,-88.089879,6-CONSTRUCTION,2025-12-29,,false,
001018,037,11610 Memorial Pkwy,Hunstville,AL,Alabama,35803,USA,(256) 913-4738,34.615772,-86.567860,6-CONSTRUCTION,2025-12-29,,false,
000960,052,3805 Anderson Farm Rd,Marietta,GA,Georgia,30064,USA,(678) 621-7801,33.864726,-84.632582,6-CONSTRUCTION,2026-01-05,,false,
001133,052,1704 Hudson Bridge Rd,Stockbridge,GA,Georgia,30281,USA,(943) 202-5346,33.502407,-84.243202,6-CONSTRUCTION,2026-01-17,,false,
001052,085,706 N Berkeley Blvd,Goldsboro,NC,North Carolina,27534,USA,(910) 930-0618,35.376338,-77.939904,6-CONSTRUCTION,2026-01-26,,false,
000575,070,10506 Bennett Rd,Dunkirk,NY,New York,14048,USA,(479) 358-9274,42.458438,-79.311513,6-CONSTRUCTION,2026-02-02,,false,
000751,066,W Central Entrance,Duluth,MN,Minnesota,55811,USA,(479) 358-9274,46.800577,-92.144451,6-CONSTRUCTION,2026-02-02,,false,
000812,070,5770 S. Transit Rd,Lockport,NY,New York,14094,USA,(479) 358-9274,43.145706,-78.697820,6-CONSTRUCTION,2026-02-16,,false,
001024,078,15440 English Ave,Apple Valley,MN,Minnesota,55124,USA,(479) 358-9274,44.725115,-93.177779,6-CONSTRUCTION,2026-03-27,,false,
001025,078,855 East Co Rd E,Vadnais Heights,MN,Minnesota,55127,USA,(479) 358-9274,,,6-CONSTRUCTION,5018-05-10,,false,
000783,020,2223 Whiskey Rd,Aiken,SC,South Carolina,29801,USA,(706) 426-5585,33.514070,-81.714859,6-CONSTRUCTION,,,false,
000364,005,4310 Ambassador Caffery Pkwy,Lafayette,LA,Louisiana,70508,USA,(479) 358-9274,30.158436,-92.051315,6-CONSTRUCTION,,,false,
000895,054,3402 Rte 9 S,Rio Grande,NJ,New Jersey,08242,USA,(862) 354-9278,,,6-CONSTRUCTION,,,false,
